"	.	O
.	.	O

ats@pol	NOUN	O
.	.	O
dk	NOUN	O

Som	PRT	O
voksne	ADJ	B-noun.state
udvikler	VERB	B-verb.creation
cirka	ADV	O
en	PRON	O
tredjedel	NOUN	B-noun.quantity
af	ADP	O
børnene	NOUN	B-noun.person
et	PRON	O
alkohol	NOUN	B-noun.disease
-	.	O
eller	CONJ	O
narkoproblem	NOUN	B-noun.disease
,	.	O
og	CONJ	O
en	PRON	O
tredjedel	NOUN	B-noun.quantity
lider	VERB	B-verb.phenomenon
af	ADP	O
angst	NOUN	B-noun.feeling
,	.	O
depression	NOUN	B-noun.disease
eller	CONJ	O
spiseforstyrrelser	NOUN	B-noun.disease
.	.	O

Ikke	ADV	O
,	.	O
fordi	CONJ	O
den	PRON	O
lidt	ADJ	O
sky	NOUN	B-adj.mental
og	CONJ	O
private	ADJ	B-adj.mental
Schandorff	NOUN	B-noun.person
er	VERB	B-verb.stative
en	PRON	O
kølig	ADJ	B-adj.mental
natur	NOUN	B-noun.attribute
,	.	O
men	CONJ	O
hun	PRON	O
kan	VERB	O
rumme	VERB	B-verb.stative
en	PRON	O
overraskende	VERB	B-adj.all
vildskab	NOUN	B-noun.attribute
på	ADP	O
scenen	NOUN	B-noun.location
.	.	O

Det	PRON	O
er	VERB	B-verb.stative
dog	ADV	O
meget	ADJ	O
langt	ADJ	O
fra	ADP	O
sandheden	NOUN	B-noun.abstract
,	.	O
oplyser	VERB	B-verb.communication
mønteksperter	NOUN	B-noun.person
til	ADP	O
Politiken	NOUN	B-noun.institution
.	.	O

Det	PRON	O
nye	ADJ	B-adj.time
'	NOUN	O
Go	NOUN	B-noun.communication
'	NOUN	I-noun.communication
Morgen	VERB	I-noun.communication
Danmark	NOUN	I-noun.communication
'	NOUN	O
er	VERB	O
en	PRON	O
tynd	ADJ	B-adj.phys
kop	NOUN	B-noun.container
te	NOUN	B-noun.food

FODBOLD	NOUN	B-noun.domain
.	.	O

Alle	ADJ	O
49	NUM	O
ombordværende	NOUN	B-noun.person
og	CONJ	O
en	PRON	O
enkelt	ADJ	B-adj.all
på	ADP	O
landjorden	NOUN	B-noun.location
omkom	VERB	B-verb.phenomenon
,	.	O
da	CONJ	O
et	PRON	O
passagerfly	NOUN	B-noun.vehicle
af	ADP	O
typen	NOUN	B-noun.abstract
Dash	NOUN	B-noun.vehicle
8	NUM	I-noun.vehicle
Q400	NOUN	I-noun.vehicle
sent	ADJ	O
i	ADP	O
forgårs	NOUN	O
lokal	ADJ	B-adj.all
tid	NOUN	B-noun.time
styrtede	VERB	B-verb.motion
ned	ADV	B-verb.PARTICLE
nær	ADP	O
Buffalo	NOUN	B-noun.location
i	ADP	O
den	PRON	O
amerikanske	ADJ	B-adj.social
delstat	NOUN	B-noun.location
New	NOUN	B-noun.location
York	NOUN	I-noun.location
.	.	O

Da	CONJ	O
han	PRON	O
tiltrådte	VERB	B-verb.act
som	PRT	O
ordførende	ADJ	B-adj.all
direktør	NOUN	B-noun.person
,	.	O
var	VERB	B-verb.stative
det	PRON	O
som	PRT	O
led	NOUN	B-noun.relation
i	ADP	O
et	PRON	O
generationsskifte	NOUN	B-noun.process
i	ADP	O
banken	NOUN	B-noun.institution
,	.	O
og	CONJ	O
Gert	NOUN	B-noun.person
Rinaldo	NOUN	I-noun.person
Jonassen	NOUN	I-noun.person
har	VERB	O
stået	VERB	B-verb.act
i	ADP	B-verb.COLL
spidsen	NOUN	B-verb.COLL
for	ADP	B-verb.COLL
en	PRON	O
stadig	ADV	O
mere	ADJ	O
udadvendt	ADJ	B-adj.mental
strategi	NOUN	B-noun.cognition
for	ADP	O
Arbejdernes	NOUN	B-noun.institution
Landsbank	NOUN	I-noun.institution
.	.	O

ritzau	NOUN	B-noun.institution
/	NOUN	O
AFP	NOUN	O

Og	CONJ	O
der	PRT	O
vil	VERB	O
fortsat	ADV	O
være	VERB	B-verb.stative
nyheder	NOUN	B-noun.communication
,	.	O
hvis	CONJ	O
New	NOUN	B-noun.communication
York	NOUN	I-noun.communication
Times	NOUN	I-noun.communication
forsvinder	VERB	B-verb.aspectual
.	.	O

60	NUM	O
millioner	NOUN	B-noun.quantity
kroner	NOUN	B-noun.quantity
og	CONJ	O
ufattelig	NOUN	O
mange	ADJ	B-adj.all
arbejdstimer	NOUN	B-noun.time
senere	ADJ	O
er	VERB	O
møntmestergården	VERB	B-noun.building
fra	ADP	O
Borgergade	NOUN	B-noun.location
25	NUM	I-noun.location
i	ADP	O
København	NOUN	B-noun.location
genopstået	NOUN	B-verb.creation
i	ADP	O
Den	PRON	B-noun.location
Gamle	ADJ	I-noun.location
By	NOUN	I-noun.location
i	ADP	O
Århus	NOUN	B-noun.location
.	.	O

"	.	O
Den	PRON	O
natur	NOUN	B-noun.object
,	.	O
vi	PRON	O
kan	VERB	O
lide	VERB	B-verb.emotion
i	ADP	O
Danmark	NOUN	B-noun.location
,	.	O
er	VERB	B-verb.stative
afgræsset	NOUN	B-adj.all
natur	NOUN	B-noun.object
"	.	O
,	.	O
fastslår	VERB	B-verb.communication
Ella	NOUN	B-noun.person
Maria	NOUN	I-noun.person
Bisschop	NOUN	I-noun.person
-	.	I-noun.person
Larsen	NOUN	I-noun.person
.	.	O

Den	PRON	O
hvide	ADJ	B-adj.phys
del	NOUN	B-noun.relation
af	ADP	O
Havneholmen	NOUN	B-noun.location
har	VERB	B-noun.possession
derimod	ADV	O
tætte	ADJ	B-adj.phys
gårdrum	NOUN	B-noun.building
,	.	O
som	PRT	O
med	ADP	O
fantastiske	ADJ	B-adj.all
haveanlæg	NOUN	B-noun.location
med	ADP	O
pudegræsser	NOUN	B-noun.plant
og	CONJ	O
bjergfyr	X	B-noun.plant
er	VERB	B-verb.stative
en	PRON	O
del	NOUN	B-noun.relation
af	ADP	O
den	PRON	O
offentlige	ADJ	B-adj.social
træbelagte	NOUN	B-adj.all
promenade	NOUN	B-noun.location
,	.	O
der	PRT	O
løber	VERB	B-verb.stative
rundt	ADV	O
om	ADP	O
hele	ADJ	B-adj.all
holmen	NOUN	B-noun.location
.	.	O

I	ADP	O
dag	NOUN	B-noun.time
møder	VERB	B-verb.competition
danskeren	NOUN	B-noun.person
slovakken	NOUN	B-noun.person
Magdalena	NOUN	B-noun.person
Rybarikova	NOUN	I-noun.person
.	.	O

Erklæringen	NOUN	B-noun.communication
er	VERB	B-verb.stative
i	ADP	O
store	ADJ	B-adj.phys
træk	NOUN	B-noun.abstract
en	PRON	O
hyldest	NOUN	B-noun.act
til	ADP	O
Hamasbevægelsen	NOUN	B-noun.group
i	ADP	O
Gaza	NOUN	B-noun.location
,	.	O
mens	CONJ	O
den	PRON	O
tager	VERB	B-verb.cognition
afstand	NOUN	B-verb.COLL
fra	ADP	B-verb.COLL
"	.	O
det	PRON	O
såkaldte	ADJ	B-adj.all
arabiske	ADJ	B-adj.social
frihedsinitiativ	NOUN	B-noun.process
"	.	O
og	CONJ	O
opfordrer	VERB	B-verb.communication
alle	ADJ	O
muslimer	NOUN	B-noun.person
til	ADP	O
at	PRT	O
"	.	O
fortsætte	VERB	B-verb.aspectual
med	ADP	O
at	PRT	O
føre	VERB	B-verb.act
jihad	ADJ	B-noun.act
(	.	O
hellig	ADJ	B-adj.social
krig	NOUN	B-noun.act
,	.	O
red	VERB	O
.	.	O
)	.	O

Det	PRON	O
vil	VERB	B-verb.emotion
jo	ADV	O
gerne	ADV	O
være	VERB	B-verb.stative
med	ADV	B-verb.PARTICLE
i	ADP	O
det	PRON	O
næste	ADJ	B-adj.time
forsvarsforlig	NOUN	B-noun.communication
.	.	O

Og	CONJ	O
meteorologernes	ADJ	B-noun.person
forudsigelser	NOUN	B-noun.communication
er	VERB	B-verb.stative
værre	ADJ	B-adj.all
.	.	O

Det	PRON	O
betyder	VERB	B-verb.stative
,	.	O
at	CONJ	O
de	PRON	O
ikke	ADV	O
kan	VERB	O
komme	VERB	B-verb.motion
nogen	PRON	O
vegne	NOUN	O
overhovedet	ADV	O
.	.	O

Chris	NOUN	B-noun.person
Sørensen	NOUN	I-noun.person
)	.	O
,	.	O
Johnny	NOUN	B-noun.person
Thomsen	NOUN	I-noun.person
,	.	O
Mads	NOUN	B-noun.person
Jessen	NOUN	I-noun.person
(	.	O
63	NUM	O
.	.	O

LÆ	NOUN	O
-	.	O
SER	NOUN	O
KLAR	NOUN	B-adj.all
.	.	O

"	.	O
Jeg	PRON	O
håber	VERB	B-verb.emotion
,	.	O
at	CONJ	O
skibene	NOUN	B-noun.vehicle
vil	VERB	O
komme	VERB	B-verb.motion
med	ADP	O
humanitær	ADJ	B-adj.social
hjælp	NOUN	B-noun.act
.	.	O

Men	CONJ	O
hvad	PRON	O
nu	ADV	O
,	.	O
hvis	CONJ	O
de	PRON	O
ikke	ADV	O
kan	VERB	O
leve	VERB	B-verb.stative
op	ADV	B-verb.COLL
til	ADP	B-verb.COLL
deres	PRON	O
egen	ADJ	B-adj.all
-	.	O
og	CONJ	O
andres	PRON	O
-	.	O
forventning	NOUN	B-noun.cognition
?	.	O
"	.	O
.	.	O

ægteskabsproblemer	NOUN	B-noun.cognition
.	.	O

Da	CONJ	O
jeg	PRON	O
var	VERB	B-verb.stative
barn	NOUN	O
,	.	O
fortalte	VERB	B-verb.communication
mine	PRON	O
forældre	NOUN	B-noun.person
mig	PRON	O
,	.	O
at	CONJ	O
træerne	NOUN	B-noun.plant
ikke	ADV	O
vokser	VERB	B-verb.change
ind	ADV	O
i	ADP	O
himlen	NOUN	B-noun.location
.	.	O

Undersøgelser	NOUN	B-noun.act
viser	VERB	B-verb.communication
,	.	O
at	CONJ	O
folk	NOUN	B-noun.person
,	.	O
der	PRT	O
mister	VERB	B-verb.possession
livet	NOUN	B-noun.abstract
i	ADP	O
skovbrande	NOUN	B-noun.phenomenon
,	.	O
primært	ADJ	O
dør	VERB	B-verb.phenomenon
på	ADP	O
vejene	NOUN	B-noun.location
.	.	O

Kristensen	NOUN	B-noun.person
Advarsler	NOUN	B-noun.communication
<COLON>	.	O

Amerikanske	ADJ	B-adj.social
forældre	NOUN	B-noun.person
er	VERB	O
i	ADP	O
krisetider	NOUN	B-noun.time
blevet	VERB	B-verb.change
ekstra	ADJ	O
glade	ADJ	B-adj.mental
for	ADP	O
at	PRT	O
købe	VERB	B-verb.possession
Lego	NOUN	B-noun.artifact
til	ADP	O
deres	PRON	O
børn	NOUN	B-noun.person
.	.	O

"	.	O
Uha	NOUN	O
nej	NOUN	O
,	.	O
den	PRON	O
slags	NOUN	B-noun.abstract
tør	VERB	B-verb.emotion
vi	PRON	O
ikke	ADV	O
kaste	VERB	B-verb.aspectual
os	PRON	B-verb.REFLPRON
ud	ADV	B-verb.COLL
i	ADP	B-verb.COLL
længere	ADJ	O
!	.	O
"	.	O
.	.	O

Især	ADV	O
debatten	NOUN	B-noun.communication
om	ADP	O
forskningsfriheden	NOUN	B-noun.abstract
har	VERB	O
været	VERB	B-verb.stative
intens	ADJ	B-adj.all
,	.	O
og	CONJ	O
det	PRON	O
har	VERB	O
ikke	ADV	O
skortet	VERB	B-verb.stative
på	ADP	B-verb.COLL
indlæg	NOUN	B-noun.communication
,	.	O
der	PRT	O
med	ADP	O
afsæt	NOUN	O
i	ADP	O
universitetslovens	NOUN	B-noun.communication
paragraf	NOUN	B-noun.communication
17	NUM	O
,	.	O
stk	NUM	O
.	.	O

Siden	ADP	O
Sovjetunionen	NOUN	B-noun.institution
opsendte	NOUN	B-verb.act
verdens	NOUN	B-noun.object
første	ADJ	B-adj.time
satellit	NOUN	B-noun.artifact
,	.	O
Sputnik	NOUN	B-noun.artifact
,	.	O
i	ADP	O
1957	NUM	B-noun.time
,	.	O
er	VERB	O
i	ADP	O
alt	ADJ	O
omkring	ADP	O
6	NUM	O
.	.	O
000	NUM	O
satellitter	NOUN	B-noun.artifact
blevet	VERB	O
sendt	VERB	B-verb.act
i	ADP	O
kredsløb	NOUN	B-noun.state
omkring	ADP	O
Jorden	NOUN	B-noun.object
.	.	O

Den	PRON	O
polske	ADJ	B-adj.social
udenrigsminister	NOUN	B-noun.person
betragtes	VERB	B-verb.cognition
som	PRT	O
en	PRON	O
stærk	ADJ	B-adj.all
kandidat	NOUN	B-noun.person
til	ADP	O
jobbet	NOUN	B-noun.act
som	PRT	O
Nato	NOUN	B-noun.institution
'	NUM	O
s	X	O
næste	ADJ	B-adj.time
generalsekretær	NOUN	B-noun.person
,	.	O
men	CONJ	O
da	CONJ	O
politiken	NOUN	B-noun.institution
.	.	O

Tilsammen	ADV	O
danner	VERB	B-verb.creation
billederne	NOUN	B-noun.artifact
en	PRON	O
visuel	ADJ	B-adj.phys
encyklopædi	NOUN	B-noun.communication
,	.	O
der	PRT	O
tager	VERB	B-verb.motion
beskueren	NOUN	B-noun.person
med	ADP	B-verb.PARTICLE
på	ADP	O
en	PRON	O
rejse	NOUN	B-noun.process
i	ADP	O
Vinds	NOUN	B-noun.person
univers	NOUN	B-noun.cognition
.	.	O

149	NUM	O
kr	NOUN	B-noun.quantity
.	.	O

Derfor	ADV	O
har	VERB	B-verb.possession
ingen	PRON	O
andre	PRON	O
end	CONJ	O
jøderne	NOUN	B-noun.person
moralsk	ADJ	B-adj.social
og	CONJ	O
juridisk	ADJ	B-adj.social
ret	ADV	B-noun.cognition
til	ADP	O
at	PRT	O
eje	VERB	B-verb.possession
den	PRON	O
.	.	O

Jeg	PRON	O
får	VERB	B-verb.possession
helt	ADJ	O
lyst	ADJ	B-noun.feeling
til	ADP	O
at	PRT	O
læse	VERB	B-verb.cognition
den	PRON	O
igen	ADV	O
bare	ADV	O
af	ADP	O
at	PRT	O
fortælle	VERB	B-verb.communication
om	ADP	O
den	PRON	O
,	.	O
fordi	CONJ	O
den	PRON	O
giver	VERB	B-verb.possession
sådan	ADV	O
et	PRON	O
kick	NOUN	B-noun.feeling
"	.	O
.	.	O

"	.	O
At	PRT	O
føle	VERB	B-verb.emotion
sig	PRON	B-verb.REFLPRON
'	ADJ	O
fit	NOUN	B-adj.mental
for	ADP	I-adj.mental
fight	NOUN	I-adj.mental
'	NOUN	O
giver	VERB	B-verb.possession
en	PRON	O
følelse	NOUN	B-noun.feeling
af	ADP	O
ekstra	ADJ	B-adj.all
selvtillid	NOUN	B-noun.feeling
,	.	O
et	PRON	O
bedre	ADJ	B-adj.all
selvværd	NOUN	B-noun.feeling
,	.	O
og	CONJ	O
ikke	ADV	O
mindst	ADJ	O
giver	VERB	B-verb.possession
det	PRON	O
god	ADJ	B-adj.all
samvittighed	NOUN	B-noun.feeling
.	.	O

Efterhånden	ADV	O
som	PRT	O
krisen	NOUN	B-noun.process
bliver	VERB	B-verb.change
dybere	ADJ	B-adj.all
,	.	O
risikerer	VERB	B-verb.act
adskillige	ADJ	B-adj.all
lande	NOUN	B-noun.institution
for	ADP	O
eksempel	NOUN	O
at	PRT	O
gå	VERB	B-verb.change
bankerot	NOUN	B-noun.state
.	.	O

Han	PRON	O
får	VERB	B-verb.possession
et	PRON	O
fristed	NOUN	B-noun.location
i	ADP	O
f	X	O
.	.	O
eks	NOUN	O
.	.	O

Ebbe	NOUN	B-noun.person
Mørk	NOUN	I-noun.person
portrætterer	VERB	B-verb.creation
den	PRON	O
populære	ADJ	B-adj.social
skuespiller	NOUN	B-noun.person
inde	ADV	O
i	ADP	O

ritzau	NOUN	B-noun.institution
.	.	O

Rapporten	NOUN	B-noun.communication
'	NOUN	O
The	NOUN	B-noun.communication
Austere	NOUN	I-noun.communication
Traveller	NOUN	I-noun.communication
'	NOUN	O
er	VERB	O
baseret	VERB	B-verb.stative
på	ADP	O
spørgeskemainterview	NOUN	B-noun.communication
med	ADP	O
ledere	NOUN	B-noun.person
i	ADP	O
Skandinavien	NOUN	B-noun.location
,	.	O
Europa	NOUN	B-noun.location
,	.	O
USA	NOUN	B-noun.location
og	CONJ	O
Asien	NOUN	B-noun.location
.	.	O

